00053691-a viscoso 0.90
00064479-a vantaxoso 0.90
00065791-a aventureiro 0.90
00071559-a suxeito 0.90
00082241-a agresivo 0.90
00095094-a vital 0.90
00101609-a altruísta 0.90
00102201-a ambiguo 0.90
00118567-a vivo 0.90
00162386-a cauteloso 0.90
00183053-a dispoñible 0.90
00186616-a esperto 0.90
00193480-a horrible 0.90
00193480-a horríbel 0.90
00210848-a calvo 0.90
00221627-a monstruoso 0.90
00240008-a tripartito 0.90
00262792-a bravo 0.90
00262792-a valente 0.90
00264570-a valente 0.90
00273082-a escuro 0.90
00292937-a trang 0.90
00302951-a quieto 0.90
00343015-a inevitable 0.90
00343015-a inevitábel 0.90
00356926-a característico 0.90
00361125-a virxinal 0.90
00366185-a triclínico 0.90
00370869-a azul 0.90
00370869-a azulado 0.90
00370869-a azulino 0.90
00372111-a marrón 0.90
00372111-a castaño 0.90
00373209-a castaño 0.90
00373209-a marrón 0.90
00375969-a verde 0.90
00375969-a verdoso 0.90
00375969-a verdello 0.90
00375969-a averdado 0.90
00378892-a laranxa 0.90
00379595-a rosado 0.90
00380312-a morado 0.90
00385756-a marelo 0.90
00385756-a amarelo 0.90
00389310-a gris 0.90
00393105-a branco 0.90
00395626-a vermello 0.90
00410449-a trasmontano 0.90
00417413-a limpo 0.90
00426907-a radioactivo 0.90
00431774-a transparente 0.90
00432626-a translúcido 0.90
00485711-a común 0.90
00489108-a usual 0.90
00507464-a compatible 0.90
00507464-a compatíbel 0.90
00520214-a completo 0.90
00523978-a incompleto 0.90
00527188-a universal 0.90
00529657-a tranquilo 0.90
00529657-a quieto 0.90
00535452-a cóncavo 0.90
00537339-a convexo 0.90
00581401-a invisible 0.90
00584403-a falso 0.90
00610532-a atómico 0.90
00611047-a tradicional 0.90
00626800-a material 0.90
00630802-a inmaterial 0.90
00631391-a correcto 0.90
00632438-a incorrecto 0.90
00644839-a crible 0.90
00644839-a críbel 0.90
00645493-a incrible 0.90
00645493-a incríbel 0.90
00657198-a tridimensional 0.90
00668366-a último 0.90
00681930-a xordo 0.90
00682168-a xordomudo 0.90
00704898-a triunfador 0.90
00704898-a triunfante 0.90
00713558-a urxente 0.90
00718924-a arbitrario 0.90
00754682-a traballador 0.90
00770316-a inmediato 0.90
00778017-a líquido 0.90
00786173-a inseparable 0.90
00797113-a potable 0.90
00828779-a comestible 0.90
00828779-a comestíbel 0.90
00841934-a drástico 0.90
00860611-a teórico 0.90
00873603-a enérxico 0.90
00886253-a celoso 0.90
00889098-a nostálxico 0.90
00895442-a ambiguo 0.90
00900071-a misterioso 0.90
00910101-a plano 0.90
00910101-a chairo 0.90
00910101-a chan 0.90
00921631-a electrizante 0.90
00927017-a existente 0.90
00932829-a comestible 0.90
00932829-a comestíbel 0.90
00941485-a implícito 0.90
00957176-a inxusto 0.90
00958151-a xusto 0.90
00961392-a leal 0.90
00970610-a común 0.90
00976508-a rápido 0.90
00988232-a delgado 0.90
00988232-a delgada 0.90
01010271-a último 0.90
01012100-a primoxénito 0.90
01027263-a adaptable 0.90
01027263-a adaptábel 0.90
01062393-a soberano 0.90
01067694-a fresco 0.90
01073822-a salado 0.90
01078302-a xeado 0.90
01086545-a van 0.90
01086545-a baleiro 0.90
01086545-a oco 0.90
01090820-a útil 0.90
01101391-a xeral 0.90
01118568-a xeocéntrico 0.90
01137378-a túzaro 0.90
01169194-a cirúrxico 0.90
01219502-a montañoso 0.90
01232635-a horizontal 0.90
01233347-a vertical 0.90
01247240-a quente 0.90
