00002098-a incapaz 0.90
00002098-a impotente 0.90
00004171-a moribundo 0.90
00004413-a abreviado 0.90
00005205-a completo 0.90
00005205-a pleno 0.90
00006032-a relativo 0.90
00006336-a absorbente 0.90
00009978-a glotón 0.90
00010726-a voraz 0.90
00012932-a ideológico 0.90
00013160-a concreto 0.90
00014490-a abundante 0.90
00014490-a generoso 0.90
00015097-a fácil 0.90
00017782-a aceptable 0.90
00018584-a inaceptable 0.90
00021766-a preciso 0.90
00021766-a exacto 0.90
00021766-a justo 0.90
00021766-a correcto 0.90
00022219-a fiel 0.90
00022219-a leal 0.90
00024996-a nuevo 0.90
00025238-a ácido 0.90
00025470-a ácido 0.90
00025728-a alcalino 0.90
00027247-a reconocido 0.90
00027247-a aceptado 0.90
00027247-a admitido 0.90
00029933-a avaricioso 0.90
00029933-a codicioso 0.90
00029933-a tragón 0.90
00031138-a codicioso 0.90
00032497-a atlético 0.90
00032733-a ágil 0.90
00033574-a inactivo 0.90
00034032-a latente 0.90
00034322-a inerte 0.90
00036998-a lento 0.90
00036998-a calmado 0.90
00036998-a calmo 0.90
00041051-a extinto 0.90
00043765-a real 0.90
00043765-a existente 0.90
00043765-a verdadero 0.90
00044608-a latente 0.90
00045123-a crónico 0.90
00047786-a enviciador 0.90
00047786-a adictivo 0.90
00048858-a adicional 0.90
00048858-a extra 0.90
00048858-a de_más 0.90
00048858-a exceso 0.90
00049016-a complementario 0.90
00049469-a intercalado 0.90
00051045-a adecuado 0.90
00051696-a inadecuado 0.90
00052012-a deficiente 0.90
00052246-a incapaz 0.90
00053032-a adherente 0.90
00053384-a coherente 0.90
00053564-a cohesivo 0.90
00053691-a pastoso 0.90
00053691-a pegajoso 0.90
00053691-a viscoso 0.90
00055539-a sustantivo 0.90
00055539-a sustancial 0.90
00056943-a gafas 0.90
00062367-a hábil 0.90
00062367-a diestro 0.90
00062367-a habiloso 0.90
00064479-a ventajoso 0.90
00064479-a provechoso 0.90
00064787-a bueno 0.90
00064787-a güeno 0.90
00065791-a intrépido 0.90
00065791-a aventurero 0.90
00066146-a audaz 0.90
00066146-a atrevido 0.90
00066146-a osado 0.90
00067038-a aconsejable 0.90
00067038-a recomendable 0.90
00067038-a conveniente 0.90
00068566-a aeróbico 0.90
00069531-a estético 0.90
00069948-a artístico 0.90
00071559-a sujeto 0.90
00072281-a inmune 0.90
00073465-a afectado 0.90
00077645-a tener_miedo 0.90
00078576-a espantado 0.90
00078576-a aterrado 0.90
00078576-a horrorizado 0.90
00078576-a asustado 0.90
00078576-a pasmado 0.90
00078576-a atemorizado 0.90
00079356-a claustrofóbico 0.90
00079629-a asustado 0.90
00081513-a xenófobo 0.90
00081671-a impertérrito 0.90
00082241-a agresivo 0.90
00085870-a perturbado 0.90
00085870-a trastornado 0.90
00085870-a destrozado 0.90
00085870-a deshecho 0.90
00085870-a afligido 0.90
00086210-a ajetreado 0.90
00086210-a febril 0.90
00086210-a agobiante 0.90
00086210-a frenético 0.90
00086801-a psicodélico 0.90
00086801-a sicodélico 0.90
00089051-a lisonjero 0.90
00089051-a agradable 0.90
00089550-a vejatorio 0.90
00089550-a irritante 0.90
00092933-a heurístico 0.90
00094448-a vivo 0.90
00095094-a vital 0.90
00095280-a muerto 0.90
00097768-a exánime 0.90
00097768-a inanimado 0.90
00098307-a nacido 0.90
00100634-a alfabético 0.90
00101609-a desinteresado 0.90
00101609-a altruista 0.90
00102201-a ambiguo 0.90
00102930-a enigmático 0.90
00103447-a polisemántico 0.90
00104051-a ambicioso 0.90
00106456-a pobre 0.90
00106456-a escaso 0.90
00106456-a escasa 0.90
00106456-a deficiente 0.90
00109261-a anádromo 0.90
00109966-a anal 0.90
00110701-a digital 0.90
00111129-a sintético 0.90
00112018-a aglutinante 0.90
00112018-a polisintético 0.90
00112231-a analítico 0.90
00113476-a apocarpo 0.90
00113818-a enojado 0.90
00113818-a enfadado 0.90
00114454-a furioso 0.90
00114921-a irascible 0.90
00116744-a amargado 0.90
00118567-a vivo 0.90
00118567-a animado 0.90
00118567-a vivaz 0.90
00120574-a anónimo 0.90
00120784-a innominado 0.90
00120784-a innominada 0.90
00121183-a binomial 0.90
00121865-a antecedente 0.90
00122245-a en_anticipación 0.90
00122245-a en_previsión 0.90
00122844-a concomitante 0.90
00123485-a posterior 0.90
00124077-a acuático 0.90
00127948-a siguiente 0.90
00127948-a próximo 0.90
00129103-a prenatal 0.90
00129729-a posprandial 0.90
00131176-a frontal 0.90
00131426-a trasero 0.90
00131426-a posterior 0.90
00132385-a ventral 0.90
00132754-a dorsoventral 0.90
00133417-a apetitoso 0.90
00133417-a apetecible 0.90
00135455-a adecuado 0.90
00135455-a adecuada 0.90
00135718-a inapropiado 0.90
00137641-a indebido 0.90
00137641-a no_debido 0.90
00137725-a salir_de_cuentas 0.90
00138169-a pertinente 0.90
00138169-a oportuno 0.90
00138314-a apropiado 0.90
00138314-a pertinente 0.90
00139492-a anfipróstilo 0.90
00141818-a arbóreo 0.90
00142040-a arenoso 0.90
00143376-a indefenso 0.90
00143516-a armas 0.90
00146210-a armado 0.90
00147160-a escamoso 0.90
00147734-a astuto 0.90
00147734-a taimado 0.90
00147734-a ladino 0.90
00147734-a artero 0.90
00148078-a astuto 0.90
00151855-a mudo 0.90
00153898-a avergonzado 0.90
00153898-a abochornado 0.90
00153898-a apenado 0.90
00154583-a culpable 0.90
00156101-a firme 0.90
00157389-a asociativo 0.90
00159498-a sésil 0.90
00159975-a sésil 0.90
00160768-a separado 0.90
00162386-a cauteloso 0.90
00163948-a absorto 0.90
00163948-a ensimismado 0.90
00165943-a olvidadizo 0.90
00166146-a atractivo 0.90
00167077-a carismático 0.90
00168820-a fotogénico 0.90
00169955-a atractivo 0.90
00171590-a atribuible 0.90
00171590-a imputable 0.90
00171872-a imputable 0.90
00173220-a embarazada 0.90
00173220-a embarazado 0.90
00173220-a preñada 0.90
00173220-a preñado 0.90
00173220-a encinta 0.90
00173764-a oíble 0.90
00173764-a audible 0.90
00174150-a sónico 0.90
00174719-a mudo 0.90
00175300-a ultrasónico 0.90
00175435-a inaudito 0.90
00176150-a prometedor 0.90
00176150-a propicio 0.90
00176387-a prometedor 0.90
00176387-a prometedora 0.90
00178126-a ominoso 0.90
00178126-a ominosa 0.90
00180211-a inconstitucional 0.90
00180496-a alóctono 0.90
00181476-a automático 0.90
00183053-a disponible 0.90
00185921-a inasequible 0.90
00185921-a inaccesible 0.90
00186616-a despierto 0.90
00189017-a cansado 0.90
00189017-a adormecido 0.90
00189017-a sueño 0.90
00189017-a soñoliento 0.90
00189580-a astriugente 0.90
00190115-a consciente 0.90
00190653-a listo 0.90
00190653-a despierto 0.90
00191265-a razonable 0.90
00191265-a sensato 0.90
00191603-a inconsciente 0.90
00191603-a desprevenido 0.90
00193480-a atroz 0.90
00193480-a horrible 0.90
00193480-a horrendo 0.90
00193799-a horrible 0.90
00193799-a espantoso 0.90
00193799-a terrible 0.90
00193799-a tremendo 0.90
00193799-a Maligno 0.90
00193799-a temido 0.90
00194357-a funesto 0.90
00194357-a amenazador 0.90
00195191-a espeluznante 0.90
00195684-a macabro 0.90
00195684-a funesto 0.90
00195684-a siniestro 0.90
00195684-a horroroso 0.90
00195684-a horrendo 0.90
00195684-a fúnebre 0.90
00195684-a lúgubre 0.90
00195684-a repugnante 0.90
00195684-a horripilante 0.90
00197319-a consolador 0.90
00197319-a reconfortante 0.90
00202095-a inverso 0.90
00205295-a insolente 0.90
00205295-a descarado 0.90
00205295-a fresco 0.90
00205295-a impudente 0.90
00205696-a presuntuoso 0.90
00209620-a herboso 0.90
00210446-a pelado 0.90
00210446-a desvellado 0.90
00210446-a calvo 0.90
00210446-a descuerado 0.90
00210848-a calvo 0.90
00212173-a peludo 0.90
00212173-a velludo 0.90
00217075-a barbudo 0.90
00217075-a barbado 0.90
00217728-a hermoso 0.90
00217728-a bello 0.90
00217728-a lindo 0.90
00217728-a guapo 0.90
00217728-a bonito 0.90
00218440-a lindo 0.90
00218950-a apuesto 0.90
00218950-a guapo 0.90
00219389-a glorioso 0.90
00219705-a guapísimo 0.90
00219924-a pintoresco 0.90
00220082-a guapo 0.90
00220082-a bonito 0.90
00220082-a precioso 0.90
00220956-a feo 0.90
00221627-a grotesco 0.90
00221627-a monstruoso 0.90
00221934-a horrible 0.90
00221934-a odioso 0.90
00221934-a chocante 0.90
00221934-a atemorizante 0.90
00221934-a horrendo 0.90
00225099-a malévolo 0.90
00225099-a rencoroso 0.90
00225099-a venenoso 0.90
00225564-a malintencionado 0.90
00225912-a malicioso 0.90
00227507-a mejor 0.90
00228645-a óptimo 0.90
00230335-a mejor 0.90
00231252-a peor 0.90
00233263-a bicameral 0.90
00236989-a unilateral 0.90
00237788-a bilateral 0.90
00238037-a bipartito 0.90
00238400-a cuadrilátero 0.90
00241672-a bipedal 0.90
00242293-a afroamericano 0.90
00243180-a caucásico 0.90
00243395-a caucáseo 0.90
00243606-a rubio 0.90
00244054-a pastel 0.90
00244410-a pelirrojo 0.90
00247439-a sangriento 0.90
00247439-a cruento 0.90
00247439-a sanguinolento 0.90
00247993-a ensangrentado 0.90
00248251-a sanguinario 0.90
00248560-a carmín 0.90
00248560-a carmesí 0.90
00248837-a asesino 0.90
00249721-a audaz 0.90
00249721-a intrépido 0.90
00249721-a atrevido 0.90
00250119-a intrépido 0.90
00250119-a impávido 0.90
00250119-a sin_miedo 0.90
00250119-a impertérrito 0.90
00250739-a temerario 0.90
00251134-a heroico 0.90
00252498-a tímido 0.90
00259957-a proletario 0.90
00259957-a proletaria 0.90
00259957-a proletarios 0.90
00259957-a proletarias 0.90
00260780-a burgués 0.90
00262792-a valiente 0.90
00262792-a valeroso 0.90
00262792-a corajudo 0.90
00263840-a gallardo 0.90
00263840-a valiente 0.90
00264570-a valiente 0.90
00264776-a vil 0.90
00264776-a ruin 0.90
00268869-a cristalino 0.90
00269989-a luminoso 0.90
00271813-a incandescente 0.90
00271813-a candente 0.90
00272555-a fosforescente 0.90
00273082-a oscuro 0.90
00275290-a tenue 0.90
00276355-a tenebroso 0.90
00278551-a claro 0.90
00278551-a brillante 0.90
00278551-a resplandeciente 0.90
00278551-a luminoso 0.90
00278551-a lucio 0.90
00279332-a luminoso 0.90
00280463-a radiante 0.90
00281657-a brillante 0.90
00281657-a lustroso 0.90
00281657-a reluciente 0.90
00282675-a liso 0.90
00283327-a plateado 0.90
00283327-a argentino 0.90
00283972-a mate 0.90
00285905-a racista 0.90
00286063-a sexista 0.90
00288498-a mezquino 0.90
00291471-a fraternal 0.90
