00004171-a moribundo 0.90
00004413-a abreviado 0.90
00005205-a absoluto 0.90
00006032-a relativo 0.90
00006336-a absorvente 0.90
00009978-a guloso 0.90
00011757-a abstrato 0.90
00013160-a concreto 0.90
00013662-a tangível 0.90
00014858-a abundante 0.90
00015097-a fácil 0.90
00017782-a aceitável 0.90
00020103-a isolado 0.90
00020103-a inacessível 0.90
00021766-a preciso 0.90
00021766-a exato 0.90
00021766-a acurado 0.90
00021766-a justo 0.90
00022219-a fiel 0.90
00023854-a errado 0.90
00023854-a equivocado 0.90
00024996-a novo 0.90
00025470-a ácido 0.90
00030508-a possessivo 0.90
00031138-a voraz 0.90
00032733-a rápido 0.90
00032733-a ligeiro 0.90
00032733-a ágil 0.90
00032733-a ativo 0.90
00032733-a serelepe 0.90
00043765-a real 0.90
00043765-a efetivo 0.90
00044608-a latente 0.90
00047029-a viciado 0.90
00047786-a viciante 0.90
00048858-a adicional 0.90
00051045-a adequado 0.90
00053564-a coeso 0.90
00053691-a viscoso 0.90
00055539-a substantivo 0.90
00055539-a substancial 0.90
00055539-a essencial 0.90
00063563-a desengoçado 0.90
00064479-a vantajoso 0.90
00064787-a bom 0.90
00064787-a boa 0.90
00065064-a positivo 0.90
00065064-a positiva 0.90
00065667-a negativo 0.90
00065791-a aventureiro 0.90
00066146-a audacioso 0.90
00069531-a estético 0.90
00071142-a impressionado 0.90
00071559-a sujeito 0.90
00072281-a imune 0.90
00072281-a isento 0.90
00078576-a pasmo 0.90
00079629-a assustado 0.90
00082241-a agressivo 0.90
00085870-a transtornado 0.90
00085870-a perturbado 0.90
00086341-a frenético 0.90
00089051-a agradável 0.90
00092933-a heurístico 0.90
00094448-a vivo 0.90
00095094-a vital 0.90
00095280-a morto 0.90
00095873-a falecido 0.90
00095873-a morto 0.90
00098307-a natimorto 0.90
00098933-a artesiano 0.90
00100634-a alfabético 0.90
00101609-a altruísta 0.90
00102201-a ambíguo 0.90
00102201-a dúbio 0.90
00102201-a vago 0.90
00102201-a indefinido 0.90
00102201-a impreciso 0.90
00102930-a enigmático 0.90
00103447-a ter_muitos_significados 0.90
00107017-a exíguo 0.90
00107017-a exígua 0.90
00109966-a anal 0.90
00110497-a analógico 0.90
00110701-a digital 0.90
00111129-a sintético 0.90
00111129-a artificial 0.90
00112018-a polisintético 0.90
00113818-a bravo 0.90
00118567-a vivo 0.90
00121183-a binomial 0.90
00121865-a antecedente 0.90
00124077-a aquático 0.90
00124077-a aquática 0.90
00127948-a próximo 0.90
00127948-a seguinte 0.90
00131176-a frontal 0.90
00132385-a ventral 0.90
00135718-a inapropriado 0.90
00146210-a armado 0.90
00148078-a astuto 0.90
00148078-a esperto 0.90
00151855-a mudo 0.90
00151855-a muda 0.90
00154583-a culpado 0.90
00157389-a associativo 0.90
00157389-a associativa 0.90
00160768-a separado 0.90
00162083-a destacável 0.90
00162386-a cauteloso 0.90
00163948-a absorvido 0.90
00165943-a esquecido 0.90
00166146-a atraente 0.90
00167077-a carismático 0.90
00167671-a chamativo 0.90
00167671-a interessante 0.90
00168820-a fotogénico 0.90
00169955-a atrativo 0.90
00173220-a grávida 0.90
00173220-a prenha 0.90
00173764-a audível 0.90
00178126-a agourento 0.90
00180211-a inconstitucional 0.90
00183053-a disponível 0.90
00184229-a disponível 0.90
00185921-a indisponível 0.90
00186616-a desperto 0.90
00186616-a acordado 0.90
00189017-a sonolento 0.90
00189017-a com_sono 0.90
00189580-a adstringente 0.90
00191265-a sensato 0.90
00193480-a horrível 0.90
00193799-a horrível 0.90
00193799-a terrível 0.90
00193799-a pavoroso 0.90
00194357-a ameaçador 0.90
00195191-a horripilante 0.90
00197151-a acalmar 0.90
00197151-a relaxar 0.90
00204249-a tímido 0.90
00204249-a recatado 0.90
00205295-a espevitada 0.90
00205295-a atrevido 0.90
00205696-a presunçoso 0.90
00210848-a calvo 0.90
00210848-a careca 0.90
00211026-a calvejante 0.90
00212173-a peludo 0.90
00212173-a peluda 0.90
00217728-a belo 0.90
00217728-a bela 0.90
00217728-a bonito 0.90
00217728-a bonita 0.90
00218440-a lindo 0.90
00218440-a atraente 0.90
00218950-a bonito 0.90
00219705-a magnífico 0.90
00219705-a lindíssimo 0.90
00219924-a pitoresco 0.90
00219924-a pitoresca 0.90
00220082-a bonito 0.90
00220956-a feio 0.90
00220956-a feia 0.90
00221627-a grotesco 0.90
00221627-a monstruoso 0.90
00225099-a malévolo 0.90
00225099-a danoso 0.90
00225564-a malevolente 0.90
00225912-a calúnia 0.90
00227507-a melhor 0.90
00228645-a ótimo 0.90
00228645-a óptimo 0.90
00229630-a pior 0.90
00230335-a melhor 0.90
00231252-a pior 0.90
00233263-a bicameral 0.90
00236989-a unilateral 0.90
00242293-a afro-americano 0.90
00243180-a branco 0.90
00243180-a caucasóide 0.90
00243180-a caucasiano 0.90
00243395-a caucasiano 0.90
00243395-a caucasiana 0.90
00244958-a bronzeado 0.90
00247439-a sangrento 0.90
00249721-a corajoso 0.90
00249721-a bravo 0.90
00249721-a audacioso 0.90
00250119-a intrépido 0.90
00250739-a temerário 0.90
00251134-a heróico 0.90
00253196-a acorrentado 0.90
00260695-a burguês 0.90
00260695-a burguesa 0.90
00260780-a burguês 0.90
00260780-a burguesa 0.90
00262792-a bravo 0.90
00262792-a valente 0.90
00262792-a corajoso 0.90
00264570-a valente 0.90
00269989-a iluminado 0.90
00273082-a escuro 0.90
00274068-a negro 0.90
00274068-a sombrio 0.90
00274551-a crepuscular 0.90
00276355-a tenebroso 0.90
00278551-a claro 0.90
00278551-a brilhante 0.90
00278551-a luminoso 0.90
00278551-a radiante 0.90
00279332-a luminoso 0.90
00283327-a prata 0.90
00283327-a prateado 0.90
00283327-a argênteo 0.90
00283327-a argentino 0.90
00288498-a mesquinho 0.90
00292937-a ocupado 0.90
00294579-a preguiçoso 0.90
00298041-a socialista 0.90
00299690-a rouco 0.90
00299690-a rouca 0.90
00301951-a infinito 0.90
00301951-a incontável 0.90
00302951-a quieto 0.90
00304144-a furioso 0.90
00305225-a ventoso 0.90
00307182-a desenvolto 0.90
00307182-a inventivo 0.90
00307182-a engenhoso 0.90
00307182-a habilidoso 0.90
00307182-a capaz 0.90
00314023-a herbívoro 0.90
00323199-a causal 0.90
00323426-a favorável 0.90
00327031-a celular 0.90
00329831-a central 0.90
00336831-a certo 0.90
00338817-a confiante 0.90
00339941-a tímido 0.90
00340239-a certo 0.90
00340239-a seguro 0.90
00343015-a inevitável 0.90
00356926-a característico 0.90
00361125-a virgem 0.90
00361125-a virginal 0.90
00364881-a sombrio 0.90
00364881-a melancólico 0.90
00365261-a escuro 0.90
00365261-a sombrio 0.90
00365261-a lúgubre 0.90
00365261-a soturno 0.90
00366691-a cromático 0.90
00369941-a dourado 0.90
00369941-a áureo 0.90
00370267-a azul_celeste 0.90
00370267-a cerúleo 0.90
00370869-a azul 0.90
00370869-a azulado 0.90
00372111-a castanho 0.90
00372111-a marrom 0.90
00373209-a castanho 0.90
00373209-a marrom 0.90
00373621-a coral 0.90
00375969-a verde 0.90
00375969-a esverdeado 0.90
00378892-a alaranjado 0.90
00378892-a cor-de-laranja 0.90
00378892-a laranja 0.90
00379595-a cor-de-rosa 0.90
00379595-a rosa 0.90
00380312-a púrpura 0.90
00380312-a roxo 0.90
00380312-a violeta 0.90
00381097-a cereja 0.90
00381097-a avermelhado 0.90
00385756-a amarelo 0.90
00389310-a cinza 0.90
00389310-a cinzento 0.90
00389310-a gris 0.90
00391487-a sable 0.90
00391487-a saibro 0.90
00392460-a esbranquiçado 0.90
00392812-a negro 0.90
00392812-a preto 0.90
00392812-a atro 0.90
00393105-a branco 0.90
00393105-a alvo 0.90
00393105-a cândido 0.90
00395626-a vermelho 0.90
00395626-a rubro 0.90
00395626-a rufo 0.90
00395626-a rúbeo 0.90
00395626-a rubente 0.90
00395626-a rúbido 0.90
