06978656-n abkhaz 0.94
06973941-n avèstic 0.94
06952861-n afrikaans 0.94
06997486-n àkan 0.94
06987525-n accadi 0.94
06918312-n aleuta 0.94
06906971-n llengua 0.94
06987812-n amhàric 0.94
06949591-n anglès 0.94
06919433-n llengua 0.94
06988057-n àrab 0.94
06988307-n arameu 0.94
06908291-n arapaho 0.94
06894544-n llengua 0.94
06917764-n arauac 0.94
06970784-n assamès 0.94
06927007-n àzeri 0.94
06927007-n àzeri 0.94
06974687-n balutxi 0.94
06939656-n balinès 0.94
06945679-n llengua 0.94
06944480-n bielorús 0.94
06990544-n berber 0.94
06945569-n búlgar 0.94
06970510-n bihari 0.94
06970946-n bengalí 0.94
06991980-n bantu 0.94
06933931-n tibetà 0.94
06961771-n bretó 0.94
06967529-n català 0.94
06915601-n caddo 0.94
06917926-n carib 0.94
06978180-n llengua 0.94
06978422-n txetxè 0.94
06940109-n cebuà 0.94
06960298-n llengua 0.94
06928047-n txagatai 0.94
06957287-n mari 0.94
06905828-n pidgin 0.94
06912436-n choctaw 0.94
06920010-n chipewyan 0.94
06916117-n cherokee 0.94
06908700-n xeienne 0.94
06990371-n copte 0.94
06909298-n cree 0.94
06944911-n txec 0.94
06944156-n eslau 0.94
06927952-n txuvaix 0.94
06961557-n gal·lès 0.94
06954048-n danès 0.94
06909478-n dakota 0.94
06950528-n alemany 0.94
06909571-n delaware 0.94
06998322-n dinka 0.94
06979014-n llengua 0.94
06997587-n ewe 0.94
06976392-n grec 0.94
06968454-n elamita 0.94
06947032-n anglès 0.94
06948761-n anglès 0.94
06895791-n esperanto 0.94
06966825-n espanyol 0.94
06957896-n estonià 0.94
06966695-n basc 0.94
06974127-n persa 0.94
06992929-n fang 0.94
06958255-n finès 0.94
06939756-n filipí 0.94
06938623-n fijià 0.94
06955087-n feroès 0.94
06964901-n francès 0.94
06965961-n francès 0.94
06965580-n francès 0.94
06967935-n friülà 0.94
06960778-n irlandès 0.94
06961122-n gaèlic 0.94
06946497-n llengua 0.94
06966454-n gallec 0.94
06950973-n alt 0.94
06917280-n guaraní 0.94
06950886-n alt 0.94
06980971-n gondi 0.94
06955706-n gòtic 0.94
06977434-n grec 0.94
06971454-n gujarati 0.94
06961221-n manx 0.94
06982697-n haussa 0.94
06910238-n haida 0.94
06938493-n hawaià 0.94
06987124-n hebreu 0.94
06970103-n hindi 0.94
06975902-n hitita 0.94
06937098-n hmong 0.94
06958836-n hongarès 0.94
06919818-n hupa 0.94
06942699-n armeni 0.94
06993225-n herero 0.94
06896304-n interlingua 0.94
06939198-n indonesi 0.94
06941644-n llengua 0.94
06896500-n ido 0.94
06973610-n llengua 0.94
06916803-n iroquès 0.94
06954183-n islandès 0.94
06964247-n italià 0.94
06929279-n japonès 0.94
06939431-n javanès 0.94
06978766-n georgià 0.94
06933022-n katxin 0.94
06993348-n kamba 0.94
06932130-n karen 0.94
