06978656-n abjasio 0.90
06973941-n avéstico 0.90
06952861-n afrikaans 0.90
06997486-n akan 0.90
06987525-n acadio 0.90
06918312-n aleutiano 0.90
06906971-n lenguas 0.90
06987812-n amárico 0.90
06949591-n inglés 0.90
06919433-n lenguas 0.90
06988057-n árabe 0.90
06988307-n arameo 0.90
06908291-n arapaho 0.90
06894544-n lengua 0.90
06917764-n arahuaco 0.90
06970784-n asamés 0.90
06927007-n azerí 0.90
06974687-n baluchi 0.90
06939656-n balinés 0.90
06945679-n lengua 0.90
06944480-n bielorruso 0.90
06990544-n bereber 0.90
06945569-n búlgaro 0.90
06970510-n bihari 0.90
06970946-n bengalí 0.90
06991980-n bantú 0.90
06933931-n tibetano 0.90
06961771-n bretón 0.90
06967529-n catalán 0.90
06915601-n caddo 0.90
06917926-n caribe 0.90
06978180-n lengua 0.90
06978422-n checheno 0.90
06940109-n cebuano 0.90
06960298-n lengua 0.90
06928047-n chagatái 0.90
06957287-n marí 0.90
06905828-n jerga 0.90
06912436-n choctaw 0.90
06920010-n chipewyan 0.90
06916117-n cherokee 0.90
06908700-n cheyene 0.90
06990371-n copto 0.90
06909298-n cree 0.90
06944911-n checo 0.90
06944156-n eslavo 0.90
06927952-n chuvash 0.90
06961557-n galés 0.90
06954048-n danés 0.90
06909478-n dakota 0.90
06950528-n alemán 0.90
06909571-n delaware 0.90
06998322-n dinka 0.90
06979014-n lengua 0.90
06997587-n ewe 0.90
06976392-n griego 0.90
06968454-n elamita 0.90
06947032-n inglés 0.90
06948761-n inglés 0.90
06895791-n esperanto 0.90
06966825-n español 0.90
06957896-n estonio 0.90
06966695-n vasco 0.90
06974127-n persa 0.90
06992929-n fang 0.90
06958255-n finés 0.90
06939756-n filipino 0.90
06938623-n fidjiano 0.90
06955087-n feroés 0.90
06964901-n francés 0.90
06965961-n francés 0.90
06965580-n francés 0.90
06967935-n friulano 0.90
06960778-n irlandés 0.90
06961122-n gaélico 0.90
06946497-n lengua 0.90
06966454-n gallego 0.90
06950973-n alemán 0.90
06917280-n guaraní 0.90
06950886-n alemán 0.90
06980971-n gondi 0.90
06955706-n gótico 0.90
06977434-n griego 0.90
06971454-n gujarati 0.90
06961221-n gaélico 0.90
06982697-n hausa 0.90
06910238-n haida 0.90
06938493-n hawaiano 0.90
06987124-n hebreo 0.90
06970103-n hindi 0.90
06975902-n hitita 0.90
06937098-n hmong 0.90
06958836-n húngaro 0.90
06919818-n hupa 0.90
06942699-n armenio 0.90
06993225-n herero 0.90
06896304-n interlingua 0.90
06939198-n indonesio 0.90
06941644-n lengua 0.90
06896500-n ido 0.90
06973610-n lengua 0.90
06916803-n lenguas 0.90
06954183-n islandés 0.90
06964247-n italiano 0.90
06929279-n japonés 0.90
06939431-n javanés 0.90
06978766-n georgiano 0.90
06933022-n kachin 0.90
06993348-n kamba 0.90
06932130-n karen 0.90
06993719-n kongo 0.90
06941341-n lengua 0.90
06927128-n kazajo 0.90
06937348-n jemer 0.90
06979957-n canarés 0.90
06929171-n coreano 0.90
06958063-n carelio 0.90
06972874-n cachemiro 0.90
06974558-n kurdo 0.90
06957042-n komi 0.90
06961681-n córnico 0.90
06927736-n kirghiz 0.90
06962600-n latín 0.90
06967282-n ladino 0.90
06935594-n laosiano 0.90
06946199-n lituano 0.90
06998392-n luo 0.90
06946355-n letón 0.90
06937531-n lengua 0.90
06998460-n masai 0.90
06961033-n irlandés 0.90
06938386-n maorí 0.90
06910868-n micmac 0.90
06945473-n macedonio 0.90
06980175-n malayalam 0.90
06928839-n mongol 0.90
06928744-n manchú 0.90
06916313-n mohawk 0.90
06971281-n marathi 0.90
06939051-n malayo 0.90
06988913-n maltés 0.90
06932435-n birmano 0.90
06919215-n maya 0.90
06918832-n náhuatl 0.90
06952249-n bajo 0.90
06972985-n nepalí 0.90
06934020-n newari 0.90
06991277-n lengua 0.90
06952572-n neerlandés 0.90
06952705-n flamenco 0.90
06954303-n noruego 0.90
06953167-n nórdico 0.90
06919712-n navajo 0.90
06994918-n nyamwezi 0.90
06966190-n occitano 0.90
06911366-n ojibwa 0.90
06971123-n oriya 0.90
06911575-n osage 0.90
06971605-n punjabí 0.90
06941115-n lengua 0.90
06974846-n pahlavi 0.90
06989473-n fenicio 0.90
06973334-n pali 0.90
06944720-n polaco 0.90
06975132-n pashto 0.90
06966310-n portugués 0.90
06917083-n quechua 0.90
06968174-n retorrománico 0.90
06968343-n rumano 0.90
06963951-n lengua 0.90
06969822-n romaní 0.90
06944348-n ruso 0.90
06993573-n kinyarwanda 0.90
06969129-n sánscrito 0.90
06964600-n sardo 0.90
06950209-n escocés 0.90
06969705-n sindhi 0.90
06960180-n selkup 0.90
06906028-n sango 0.90
06960948-n irlandés 0.90
06945095-n serbocroata 0.90
06935223-n shan 0.90
06971741-n cingalés 0.90
06920129-n lenguas 0.90
06930934-n lengua 0.90
06944820-n eslovaco 0.90
06943771-n lengua 0.90
06995135-n shona 0.90
06991004-n somalí 0.90
06998631-n songhai 0.90
06942252-n albanés 0.90
06996755-n serer 0.90
06997697-n lengua 0.90
06939542-n sundanés 0.90
06954925-n sueco 0.90
06995792-n swahili 0.90
06980315-n tamil 0.90
06980721-n telugu 0.90
06974390-n tayiko 0.90
06936149-n tailandés 0.90
06926889-n turcomano 0.90
06940001-n tagalo 0.90
06913025-n tlingit 0.90
06995664-n setchwana 0.90
06938190-n tongano 0.90
06926798-n turco 0.90
06925644-n tsimshiano 0.90
06927228-n tártaro 0.90
06926212-n lengua 0.90
06938294-n tahitiano 0.90
06956794-n udmurt 0.90
06927486-n uigur 0.90
06927486-n uygur 0.90
06989769-n ugarítico 0.90
06944623-n ucraniano 0.90
06995439-n umbundu 0.90
06969916-n urdu 0.90
06927363-n uzbeko 0.90
06937229-n vietnamita 0.90
06898129-n volapük 0.90
06966070-n valón 0.90
06914423-n lenguas 0.90
06996894-n uolof 0.90
06994700-n xhosa 0.90
06951067-n yídish 0.90
06997368-n yoruba 0.90
06930427-n cantonés 0.90
06936379-n zhuang 0.90
06919122-n zapoteco 0.90
06929742-n chino 0.90
06994792-n zulú 0.90
06352117-n armenio 0.90
06352301-n avéstico 0.90
