06978656-n abkhazera 0.94
06952861-n afrikaans 0.94
06987812-n amharikera 0.94
06988057-n arabiera 0.94
06970784-n assamera 0.94
06927007-n azerbaijanera 0.94
06927007-n azerbaijanera 0.94
06944480-n bielorrusiera 0.94
06945569-n bulgariera 0.94
06970510-n bihariera 0.94
06970946-n bengalera 0.94
06933931-n tibetera 0.94
06961771-n bretoiera 0.94
06967529-n katalana 0.94
06944911-n txekiera 0.94
06961557-n galesera 0.94
06954048-n daniera 0.94
06950528-n alemana 0.94
06976392-n greziera 0.94
06947032-n ingelesa 0.94
06895791-n esperantoa 0.94
06966825-n gaztelania 0.94
06957896-n estoniera 0.94
06966695-n euskara 0.94
06974127-n pertsiera 0.94
06958255-n finlandiera 0.94
06939756-n tagalo 0.94
06938623-n fijiera 0.94
06955087-n faroera 0.94
06964901-n frantsesa 0.94
06960778-n gaelikoa 0.94
06961122-n eskoziako 0.94
06966454-n galiziera 0.94
06917280-n guaraniera 0.94
06971454-n gujaratera 0.94
06982697-n hausa 0.94
06938493-n hawaiiera 0.94
06987124-n hebreera 0.94
06970103-n hindia 0.94
06958836-n hungariera 0.94
06942699-n armeniera 0.94
06896304-n interlingua 0.94
06939198-n indonesiera 0.94
06954183-n islandiera 0.94
06964247-n italiera 0.94
06929279-n japoniera 0.94
06939431-n javera 0.94
06978766-n georgiera 0.94
06927128-n kazakhera 0.94
06937348-n khemerera 0.94
06979957-n kannada 0.94
06929171-n koreera 0.94
06972874-n kashmirera 0.94
06974558-n kurduera 0.94
06927736-n kirgizera 0.94
06962600-n latina 0.94
06935594-n laosera 0.94
06946199-n lituaniera 0.94
06946355-n letoniera 0.94
06938386-n maoriera 0.94
06945473-n mazedoniera 0.94
06980175-n malayalamera 0.94
06928839-n mongoliera 0.94
06971281-n marathera 0.94
06939051-n malaysiera 0.94
06988913-n maltera 0.94
06932435-n burmatarra 0.94
06972985-n nepalera 0.94
06952572-n nederlandera 0.94
06952705-n flandriera 0.94
06954303-n norvegiera 0.94
06966190-n okzitaniera 0.94
06971123-n oriya 0.94
06971605-n punjabera 0.94
06944720-n poloniera 0.94
06975132-n paxtuera 0.94
06975132-n pashtoera 0.94
06966310-n portugesa 0.94
06917083-n quechuera 0.94
06968174-n erromantxera 0.94
06968343-n errumaniera 0.94
06944348-n errusiera 0.94
06993573-n kinyaruanda 0.94
06969129-n sanskritoa 0.94
06969705-n sindhia 0.94
06906028-n sangoera 0.94
06945095-n serbokroaziera 0.94
06971741-n sinhala 0.94
06944820-n eslovakiera 0.94
06995135-n shonera 0.94
06991004-n somaliera 0.94
06942252-n albaniera 0.94
06939542-n sundanera 0.94
06954925-n suediera 0.94
06995792-n swahili 0.94
06980315-n tamilera 0.94
06980721-n telugua 0.94
06974390-n tajikistanera 0.94
06936149-n thailandiera 0.94
06926889-n turkmeniera 0.94
06940001-n tagalog 0.94
06995664-n tswanera 0.94
06938190-n tonga 0.94
06926798-n turkiera 0.94
06927228-n tatarera 0.94
06938294-n tahitiera 0.94
